autonomy_code,autonomy_name,province_code,province_name,municipality_code,municipality_name
15,Comunidad Foral de Navarra,31,Navarra,31006,Ablitas
15,Comunidad Foral de Navarra,31,Navarra,31009,Aibar
15,Comunidad Foral de Navarra,31,Navarra,31016,Ansoáin
15,Comunidad Foral de Navarra,31,Navarra,31058,Auritz
15,Comunidad Foral de Navarra,31,Navarra,31109,Galar
15,Comunidad Foral de Navarra,31,Navarra,31119,Güesa
15,Comunidad Foral de Navarra,31,Navarra,31121,Guirguillano
15,Comunidad Foral de Navarra,31,Navarra,31170,Mirafuentes
15,Comunidad Foral de Navarra,31,Navarra,31193,Cendea de Olza
15,Comunidad Foral de Navarra,31,Navarra,31225,Sorlada
15,Comunidad Foral de Navarra,31,Navarra,31243,Urroz-Villa
12,Galicia,32,Ourense,32005,Baltar
12,Galicia,32,Ourense,32008,Barbadás
12,Galicia,32,Ourense,32022,Castrelo de Miño
12,Galicia,32,Ourense,32031,Esgos
12,Galicia,32,Ourense,32044,Manzaneda
12,Galicia,32,Ourense,32084,Verea
12,Galicia,32,Ourense,32091,Vilardevós
3,Principado de Asturias,33,Asturias,33016,Castrillón
3,Principado de Asturias,33,Asturias,33020,Corvera de Asturias
3,Principado de Asturias,33,Asturias,33059,Salas
3,Principado de Asturias,33,Asturias,33070,Tapia de Casariego
7,Castilla y León,34,Palencia,34005,Alar del Rey
7,Castilla y León,34,Palencia,34023,Venta de Baños
7,Castilla y León,34,Palencia,34081,Guaza de Campos
7,Castilla y León,34,Palencia,34091,Lagartos
7,Castilla y León,34,Palencia,34096,Lomas
7,Castilla y León,34,Palencia,34132,Población de Campos
7,Castilla y León,34,Palencia,34230,Villarmentero de Campos
5,Canarias,35,Las Palmas,35028,Tías
12,Galicia,36,Pontevedra,36019,Fornelos de Montes
12,Galicia,36,Pontevedra,36025,A Lama
12,Galicia,36,Pontevedra,36059,Vila de Cruces
7,Castilla y León,37,Salamanca,37035,Armenteros
7,Castilla y León,37,Salamanca,37223,Olmedo de Camaces
7,Castilla y León,37,Salamanca,37318,Tardáguila
7,Castilla y León,37,Salamanca,37319,El Tejado
7,Castilla y León,37,Salamanca,37346,Las Veguillas
5,Canarias,38,Santa Cruz de Tenerife,38003,Alajeró
6,Cantabria,39,Cantabria,39008,El Astillero
6,Cantabria,39,Cantabria,39033,Herrerías
7,Castilla y León,40,Segovia,40072,Encinillas
7,Castilla y León,40,Segovia,40149,Olombrada
7,Castilla y León,40,Segovia,40189,Santiuste de San Juan Bautista
7,Castilla y León,40,Segovia,40224,Ventosilla y Tejadilla
1,Andalucía,41,Sevilla,41035,Coripe
1,Andalucía,41,Sevilla,41037,Los Corrales
1,Andalucía,41,Sevilla,41083,El Ronquillo
1,Andalucía,41,Sevilla,41097,Villamanrique de la Condesa
7,Castilla y León,42,Soria,42018,Almaluez
7,Castilla y León,42,Soria,42083,Frechilla de Almazán
7,Castilla y León,42,Soria,42123,Morón de Almazán
7,Castilla y León,42,Soria,42217,Vozmediano
9,Cataluña,43,Tarragona,43068,Godall
9,Cataluña,43,Tarragona,43071,Horta de Sant Joan
9,Cataluña,43,Tarragona,43077,Mas de Barberans
9,Cataluña,43,Tarragona,43093,Móra d'Ebre
9,Cataluña,43,Tarragona,43124,La Riba
9,Cataluña,43,Tarragona,43125,Riba-roja d'Ebre
9,Cataluña,43,Tarragona,43128,Riudecols
9,Cataluña,43,Tarragona,43130,Rocafort de Queralt
9,Cataluña,43,Tarragona,43153,Torredembarra
9,Cataluña,43,Tarragona,43162,Vandellòs i l'Hospitalet de l'Infant
2,Aragón,44,Teruel,44019,Alobras
2,Aragón,44,Teruel,44071,Castellote
2,Aragón,44,Teruel,44097,Escorihuela
2,Aragón,44,Teruel,44102,Fonfría
2,Aragón,44,Teruel,44121,Gúdar
2,Aragón,44,Teruel,44150,Miravete de la Sierra
2,Aragón,44,Teruel,44153,Monreal del Campo
2,Aragón,44,Teruel,44172,Oliete
2,Aragón,44,Teruel,44181,Peralejos
8,Castilla-La Mancha,45,Toledo,45012,Almonacid de Toledo
8,Castilla-La Mancha,45,Toledo,45018,Barcience
8,Castilla-La Mancha,45,Toledo,45020,Belvís de la Jara
8,Castilla-La Mancha,45,Toledo,45043,Castillo de Bayuela
8,Castilla-La Mancha,45,Toledo,45074,Hinojosa de San Vicente
8,Castilla-La Mancha,45,Toledo,45145,Recas
8,Castilla-La Mancha,45,Toledo,45182,Las Ventas con Peña Aguilera
8,Castilla-La Mancha,45,Toledo,45202,Yepes
8,Castilla-La Mancha,45,Toledo,45204,Yunclillos
10,Comunitat Valenciana,46,València,46003,Atzeneta d'Albaida
10,Comunitat Valenciana,46,València,46048,Bellreguard
10,Comunitat Valenciana,46,València,46069,Benissuera
10,Comunitat Valenciana,46,València,46156,Llombai
10,Comunitat Valenciana,46,València,46180,Novetlè
10,Comunitat Valenciana,46,València,46186,Paiporta
10,Comunitat Valenciana,46,València,46189,el Palomar
10,Comunitat Valenciana,46,València,46255,Vilallonga
7,Castilla y León,47,Valladolid,47012,Bahabón
7,Castilla y León,47,Valladolid,47053,Cogeces de Íscar
7,Castilla y León,47,Valladolid,47092,Montealegre de Campos
7,Castilla y León,47,Valladolid,47098,Mucientes
7,Castilla y León,47,Valladolid,47118,Piñel de Abajo
7,Castilla y León,47,Valladolid,47128,Quintanilla del Molar
7,Castilla y León,47,Valladolid,47179,Valbuena de Duero
7,Castilla y León,47,Valladolid,47190,Velilla
16,País Vasco,48,Bizkaia,48006,Arantzazu
16,País Vasco,48,Bizkaia,48009,Arrankudiaga-Zollo
16,País Vasco,48,Bizkaia,48082,Santurtzi
7,Castilla y León,49,Zamora,49052,Coomonte
7,Castilla y León,49,Zamora,49057,Cubo de Benavente
7,Castilla y León,49,Zamora,49128,Morales de Rey
7,Castilla y León,49,Zamora,49199,Santa Colomba de las Monjas
2,Aragón,50,Zaragoza,50002,Acered
2,Aragón,50,Zaragoza,50019,Alforque
2,Aragón,50,Zaragoza,50035,Artieda
2,Aragón,50,Zaragoza,50036,Asín
2,Aragón,50,Zaragoza,50055,Borja
2,Aragón,50,Zaragoza,50062,El Burgo de Ebro
2,Aragón,50,Zaragoza,50191,Novillas
2,Aragón,50,Zaragoza,50193,Nuez de Ebro
2,Aragón,50,Zaragoza,50201,Paracuellos de Jiloca
2,Aragón,50,Zaragoza,50206,Perdiguera
2,Aragón,50,Zaragoza,50208,Pina de Ebro
2,Aragón,50,Zaragoza,50210,Los Pintanos
2,Aragón,50,Zaragoza,50229,Ruesca
2,Aragón,50,Zaragoza,50238,Santa Eulalia de Gállego
7,Castilla y León,9,Burgos,53004,Comunidad de Arauzo de Miel y Huerta del Rey
7,Castilla y León,9,Burgos,53044,Comunidad de Vizcaínos y Jaramillo de la Fuente
20,Territorio no asociado a ninguna autonomía,54,Territorio no asociado a ninguna provincia,54004,Islas Alhucemas
7,Castilla y León,5,Ávila,5139,Muñogrande
7,Castilla y León,5,Ávila,5173,Ojos-Albos
7,Castilla y León,5,Ávila,5181,Pascualcobo
7,Castilla y León,5,Ávila,5201,San Bartolomé de Pinares
7,Castilla y León,5,Ávila,5205,Sanchorreja
11,Extremadura,6,Badajoz,6045,Entrín Bajo
11,Extremadura,6,Badajoz,6055,Fuentes de León
11,Extremadura,6,Badajoz,6062,Helechosa de los Montes
11,Extremadura,6,Badajoz,6064,Higuera de la Serena
11,Extremadura,6,Badajoz,6089,La Morera
11,Extremadura,6,Badajoz,6141,Valencia del Ventoso
11,Extremadura,6,Badajoz,6160,Zalamea de la Serena
4,Illes Balears,7,Illes Balears,7046,Sant Antoni de Portmany
4,Illes Balears,7,Illes Balears,7063,Valldemossa
9,Cataluña,8,Barcelona,8026,El Brull
9,Cataluña,8,Barcelona,8057,Castell de l'Areny
9,Cataluña,8,Barcelona,8114,Martorell
16,País Vasco,1,Araba,1004,Artziniega
16,País Vasco,1,Araba,1063,Zuia
8,Castilla-La Mancha,2,Albacete,2009,Almansa
10,Comunitat Valenciana,3,Alacant,3010,Alfafara
10,Comunitat Valenciana,3,Alacant,3014,Alacant
10,Comunitat Valenciana,3,Alacant,3024,Benejúzar
10,Comunitat Valenciana,3,Alacant,3027,Beniardà
10,Comunitat Valenciana,3,Alacant,3084,l'Orxa
10,Comunitat Valenciana,3,Alacant,3111,Redován
10,Comunitat Valenciana,3,Alacant,3117,Sanet y Negrals
1,Andalucía,4,Almería,4032,Carboneras
1,Andalucía,4,Almería,4061,Lúcar
7,Castilla y León,5,Ávila,5013,El Arenal
7,Castilla y León,5,Ávila,5019,Ávila
7,Castilla y León,5,Ávila,5023,Barromán
7,Castilla y León,5,Ávila,5033,Blascomillán
7,Castilla y León,5,Ávila,5094,Herreros de Suso
7,Castilla y León,5,Ávila,5136,Muñico
7,Castilla y León,5,Ávila,5175,El Oso
7,Castilla y León,5,Ávila,5185,Peñalba de Ávila
7,Castilla y León,5,Ávila,5236,Solana de Ávila
7,Castilla y León,5,Ávila,5259,Villanueva del Aceral
11,Extremadura,6,Badajoz,6015,Badajoz
11,Extremadura,6,Badajoz,6046,Esparragalejo
11,Extremadura,6,Badajoz,6072,Lobón
11,Extremadura,6,Badajoz,6147,Valle de Matamoros
4,Illes Balears,7,Illes Balears,7002,Alaior
4,Illes Balears,7,Illes Balears,7049,Sant Joan
9,Cataluña,8,Barcelona,8012,Avinyó
9,Cataluña,8,Barcelona,8041,Canovelles
9,Cataluña,8,Barcelona,8081,Fogars de Montclús
9,Cataluña,8,Barcelona,8110,Malgrat de Mar
9,Cataluña,8,Barcelona,8113,Manresa
9,Cataluña,8,Barcelona,8123,Molins de Rei
9,Cataluña,8,Barcelona,8124,Mollet del Vallès
16,País Vasco,1,Araba,1031,Laguardia
8,Castilla-La Mancha,2,Albacete,2026,Cenizate
8,Castilla-La Mancha,2,Albacete,2027,Corral-Rubio
10,Comunitat Valenciana,3,Alacant,3005,Albatera
10,Comunitat Valenciana,3,Alacant,3035,Benilloba
10,Comunitat Valenciana,3,Alacant,3044,Bigastro
10,Comunitat Valenciana,3,Alacant,3074,Granja de Rocamora
10,Comunitat Valenciana,3,Alacant,3076,Guardamar del Segura
1,Andalucía,4,Almería,4012,Alicún
1,Andalucía,4,Almería,4015,Alsodux
1,Andalucía,4,Almería,4045,Fiñana
1,Andalucía,4,Almería,4052,Huércal de Almería
1,Andalucía,4,Almería,4084,Sierro
1,Andalucía,4,Almería,4903,La Mojonera
7,Castilla y León,5,Ávila,5005,Albornos
7,Castilla y León,5,Ávila,5038,Bonilla de la Sierra
7,Castilla y León,5,Ávila,5046,Canales
7,Castilla y León,5,Ávila,5053,Casasola
7,Castilla y León,5,Ávila,5103,Hoyorredondo
7,Castilla y León,5,Ávila,5108,Junciana
7,Castilla y León,5,Ávila,5125,Mengamuñoz
9,Cataluña,8,Barcelona,8180,Ripollet
9,Cataluña,8,Barcelona,8208,Sant Esteve Sesrovires
9,Cataluña,8,Barcelona,8263,Sant Vicenç dels Horts
9,Cataluña,8,Barcelona,8300,Viladecavalls
9,Cataluña,8,Barcelona,8901,Rupit i Pruit
7,Castilla y León,9,Burgos,9054,Bozoó
7,Castilla y León,9,Burgos,9103,Cilleruelo de Abajo
7,Castilla y León,9,Burgos,9194,Lerma
7,Castilla y León,9,Burgos,9238,Oña
7,Castilla y León,9,Burgos,9239,Oquillas
7,Castilla y León,9,Burgos,9304,Rabé de las Calzadas
7,Castilla y León,9,Burgos,9378,Tejada
7,Castilla y León,9,Burgos,9392,Tosantos
7,Castilla y León,9,Burgos,9395,Tubilla del Agua
7,Castilla y León,9,Burgos,9405,Valdezate
7,Castilla y León,9,Burgos,9419,Valluércanes
11,Extremadura,10,Cáceres,10023,Arroyomolinos
11,Extremadura,10,Cáceres,10025,Barrado
11,Extremadura,10,Cáceres,10059,Casillas de Coria
11,Extremadura,10,Cáceres,10081,Gargüera
11,Extremadura,10,Cáceres,10097,Higuera de Albalat
11,Extremadura,10,Cáceres,10178,Talaván
11,Extremadura,10,Cáceres,10214,Villar de Plasencia
1,Andalucía,11,Cádiz,11001,Alcalá de los Gazules
1,Andalucía,11,Cádiz,11008,Los Barrios
1,Andalucía,11,Cádiz,11009,Benaocaz
10,Comunitat Valenciana,12,Castelló,12002,Aín
10,Comunitat Valenciana,12,Castelló,12005,l'Alcora
10,Comunitat Valenciana,12,Castelló,12122,les Useres
8,Castilla-La Mancha,13,Ciudad Real,13010,Alhambra
8,Castilla-La Mancha,13,Ciudad Real,13030,Caracuel de Calatrava
8,Castilla-La Mancha,13,Ciudad Real,13051,Luciana
1,Andalucía,14,Córdoba,14028,Fuente la Lancha
1,Andalucía,14,Córdoba,14056,Puente Genil
12,Galicia,15,A Coruña,15041,A Laracha
12,Galicia,15,A Coruña,15044,Mañón
12,Galicia,15,A Coruña,15070,As Pontes de García Rodríguez
12,Galicia,15,A Coruña,15087,Valdoviño
8,Castilla-La Mancha,16,Cuenca,16003,Alarcón
8,Castilla-La Mancha,16,Cuenca,16061,Casas de Fernando Alonso
8,Castilla-La Mancha,16,Cuenca,16062,Casas de Garcimolina
8,Castilla-La Mancha,16,Cuenca,16157,La Pesquera
8,Castilla-La Mancha,16,Cuenca,16158,El Picazo
8,Castilla-La Mancha,16,Cuenca,16195,Santa María del Campo Rus
8,Castilla-La Mancha,16,Cuenca,16209,Torralba
8,Castilla-La Mancha,16,Cuenca,16238,Vara de Rey
8,Castilla-La Mancha,16,Cuenca,16245,Villalba de la Sierra
8,Castilla-La Mancha,16,Cuenca,16269,Villares del Saz
8,Castilla-La Mancha,16,Cuenca,16275,Vindel
9,Cataluña,17,Girona,17007,Amer
9,Cataluña,17,Girona,17026,Borrassà
9,Cataluña,17,Girona,17057,Corçà
9,Cataluña,17,Girona,17086,La Jonquera
9,Cataluña,17,Girona,17095,Lloret de Mar
9,Cataluña,17,Girona,17160,Sant Feliu de Guíxols
9,Cataluña,17,Girona,17185,Sant Joan les Fonts
9,Cataluña,17,Girona,17226,Vilamalla
9,Cataluña,17,Girona,17232,Vilopriu
1,Andalucía,18,Granada,18010,Aldeire
1,Andalucía,18,Granada,18078,Freila
1,Andalucía,18,Granada,18138,Moraleda de Zafayona
1,Andalucía,18,Granada,18182,Ugíjar
8,Castilla-La Mancha,19,Guadalajara,19045,Auñón
8,Castilla-La Mancha,19,Guadalajara,19098,Copernal
8,Castilla-La Mancha,19,Guadalajara,19174,Matillas
8,Castilla-La Mancha,19,Guadalajara,19229,Puebla de Valles
8,Castilla-La Mancha,19,Guadalajara,19230,Quer
8,Castilla-La Mancha,19,Guadalajara,19311,Valverde de los Arroyos
8,Castilla-La Mancha,19,Guadalajara,19323,Villaseca de Uceda
16,País Vasco,20,Gipuzkoa,20044,Ikaztegieta
16,País Vasco,20,Gipuzkoa,20054,Lizartza
16,País Vasco,20,Gipuzkoa,20059,Oñati
1,Andalucía,21,Huelva,21002,Aljaraque
1,Andalucía,21,Huelva,21021,Cartaya
2,Aragón,22,Huesca,22060,Binaced
2,Aragón,22,Huesca,22141,Lascellas-Ponzano
2,Aragón,22,Huesca,22144,Laspuña
2,Aragón,22,Huesca,22189,Puértolas
2,Aragón,22,Huesca,22204,Sallent de Gállego
2,Aragón,22,Huesca,22215,Seira
2,Aragón,22,Huesca,22905,Lupiñén-Ortilla
1,Andalucía,23,Jaén,23049,Jabalquinto
7,Castilla y León,24,León,24011,Barjas
7,Castilla y León,24,León,24071,Folgoso de la Ribera
7,Castilla y León,24,León,24089,León
7,Castilla y León,24,León,24109,Palacios del Sil
7,Castilla y León,24,León,24141,San Adrián del Valle
7,Castilla y León,24,León,24143,Sancedo
7,Castilla y León,24,León,24152,Santa Colomba de Somoza
7,Castilla y León,24,León,24157,Santa María del Páramo
7,Castilla y León,24,León,24171,Trabadelo
7,Castilla y León,24,León,24199,Vegaquemada
9,Cataluña,25,Lleida,25040,Balaguer
9,Cataluña,25,Lleida,25050,Bellpuig
9,Cataluña,25,Lleida,25055,Biosca
9,Cataluña,25,Lleida,25085,Estaràs
9,Cataluña,25,Lleida,25115,Isona i Conca Dellà
9,Cataluña,25,Lleida,25189,Rosselló
9,Cataluña,25,Lleida,25253,El Vilosell
17,La Rioja,26,La Rioja,26005,Albelda de Iregua
17,La Rioja,26,La Rioja,26036,Calahorra
17,La Rioja,26,La Rioja,26054,Cornago
17,La Rioja,26,La Rioja,26069,Grañón
17,La Rioja,26,La Rioja,26084,Lardero
17,La Rioja,26,La Rioja,26109,Ochánduri
17,La Rioja,26,La Rioja,26122,El Rasillo de Cameros
17,La Rioja,26,La Rioja,26124,Ribafrecha
12,Galicia,27,Lugo,27008,Bóveda
12,Galicia,27,Lugo,27020,Friol
12,Galicia,27,Lugo,27026,Láncara
12,Galicia,27,Lugo,27037,As Nogais
12,Galicia,27,Lugo,27040,Palas de Rei
12,Galicia,27,Lugo,27052,Ribas de Sil
13,Comunidad de Madrid,28,Madrid,28001,La Acebeda
13,Comunidad de Madrid,28,Madrid,28007,Alcorcón
13,Comunidad de Madrid,28,Madrid,28014,Arganda del Rey
13,Comunidad de Madrid,28,Madrid,28020,Berzosa del Lozoya
13,Comunidad de Madrid,28,Madrid,28025,Brea de Tajo
13,Comunidad de Madrid,28,Madrid,28050,Cubas de la Sagra
13,Comunidad de Madrid,28,Madrid,28084,Mejorada del Campo
13,Comunidad de Madrid,28,Madrid,28107,Patones
13,Comunidad de Madrid,28,Madrid,28158,Valdemanco
1,Andalucía,29,Málaga,29032,Campillos
1,Andalucía,29,Málaga,29062,Iznate
1,Andalucía,29,Málaga,29070,Mijas
1,Andalucía,29,Málaga,29100,Yunquera
14,Región de Murcia,30,Murcia,30021,Fuente Álamo de Murcia
15,Comunidad Foral de Navarra,31,Navarra,31084,Etxarri Aranatz
15,Comunidad Foral de Navarra,31,Navarra,31148,Legaria
15,Comunidad Foral de Navarra,31,Navarra,31172,Monreal
15,Comunidad Foral de Navarra,31,Navarra,31178,Murillo el Cuende
15,Comunidad Foral de Navarra,31,Navarra,31179,Murillo el Fruto
15,Comunidad Foral de Navarra,31,Navarra,31198,Oronz
15,Comunidad Foral de Navarra,31,Navarra,31209,Romanzado
15,Comunidad Foral de Navarra,31,Navarra,31220,Santacara
15,Comunidad Foral de Navarra,31,Navarra,31249,Valtierra
15,Comunidad Foral de Navarra,31,Navarra,31257,Villatuerta
12,Galicia,32,Ourense,32030,Entrimo
12,Galicia,32,Ourense,32034,A Gudiña
12,Galicia,32,Ourense,32050,Monterrei
12,Galicia,32,Ourense,32061,Piñor
12,Galicia,32,Ourense,32088,Vilamartín de Valdeorras
12,Galicia,32,Ourense,32092,Vilariño de Conso
3,Principado de Asturias,33,Asturias,33010,Candamo
3,Principado de Asturias,33,Asturias,33036,Llanes
3,Principado de Asturias,33,Asturias,33050,Ponga
3,Principado de Asturias,33,Asturias,33065,Sariego
3,Principado de Asturias,33,Asturias,33076,Villaviciosa
7,Castilla y León,34,Palencia,34015,Arconada
7,Castilla y León,34,Palencia,34027,Barruelo de Santullán
7,Castilla y León,34,Palencia,34041,Calahorra de Boedo
7,Castilla y León,34,Palencia,34094,Ledigos
7,Castilla y León,34,Palencia,34100,Mantinos
7,Castilla y León,34,Palencia,34158,Salinas de Pisuerga
7,Castilla y León,34,Palencia,34167,Santa Cecilia del Alcor
7,Castilla y León,34,Palencia,34180,Támara de Campos
7,Castilla y León,34,Palencia,34208,Villaeles de Valdavia
7,Castilla y León,34,Palencia,34213,Villalaco
7,Castilla y León,34,Palencia,34224,Villamuera de la Cueza
7,Castilla y León,34,Palencia,34225,Villamuriel de Cerrato
5,Canarias,35,Las Palmas,35014,La Oliva
12,Galicia,36,Pontevedra,36003,Baiona
12,Galicia,36,Pontevedra,36043,Ponte Caldelas
12,Galicia,36,Pontevedra,36047,Rodeiro
7,Castilla y León,37,Salamanca,37006,La Alamedilla
7,Castilla y León,37,Salamanca,37021,Aldeaseca de Alba
7,Castilla y León,37,Salamanca,37039,Bañobárez
7,Castilla y León,37,Salamanca,37040,Barbadillo
7,Castilla y León,37,Salamanca,37068,Cabrillas
7,Castilla y León,37,Salamanca,37097,Castraz
7,Castilla y León,37,Salamanca,37117,Doñinos de Salamanca
7,Castilla y León,37,Salamanca,37135,La Fuente de San Esteban
7,Castilla y León,37,Salamanca,37201,Montemayor del Río
7,Castilla y León,37,Salamanca,37216,Navales
7,Castilla y León,37,Salamanca,37229,Palencia de Negrilla
7,Castilla y León,37,Salamanca,37241,Pelarrodríguez
7,Castilla y León,37,Salamanca,37305,Sequeros
7,Castilla y León,37,Salamanca,37332,Valdehijaderos
7,Castilla y León,37,Salamanca,37356,Villar de Argañán
7,Castilla y León,37,Salamanca,37369,Villaseco de los Gamitos
7,Castilla y León,37,Salamanca,37374,Villoria
7,Castilla y León,37,Salamanca,37381,La Zarza de Pumareda
5,Canarias,38,Santa Cruz de Tenerife,38007,Barlovento
5,Canarias,38,Santa Cruz de Tenerife,38021,Hermigua
5,Canarias,38,Santa Cruz de Tenerife,38045,Tazacorte
5,Canarias,38,Santa Cruz de Tenerife,38048,Valverde
6,Cantabria,39,Cantabria,39041,Mazcuerras
6,Cantabria,39,Cantabria,39052,Piélagos
6,Cantabria,39,Cantabria,39068,Ruiloba
6,Cantabria,39,Cantabria,39087,Torrelavega
7,Castilla y León,40,Segovia,40005,Alconada de Maderuelo
7,Castilla y León,40,Segovia,40058,Codorniz
7,Castilla y León,40,Segovia,40068,Domingo García
7,Castilla y León,40,Segovia,40108,Laguna de Contreras
7,Castilla y León,40,Segovia,40155,Palazuelos de Eresma
7,Castilla y León,40,Segovia,40171,Ribota
7,Castilla y León,40,Segovia,40201,Tolocirio
7,Castilla y León,40,Segovia,40213,Valdevacas y Guijar
7,Castilla y León,40,Segovia,40215,Valtiendas
7,Castilla y León,40,Segovia,40222,Veganzones
7,Castilla y León,40,Segovia,40901,Ortigosa del Monte
1,Andalucía,41,Sevilla,41056,La Luisiana
1,Andalucía,41,Sevilla,41070,Palomares del Río
1,Andalucía,41,Sevilla,41094,Umbrete
7,Castilla y León,42,Soria,42049,Candilichera
7,Castilla y León,42,Soria,42081,Espejón
7,Castilla y León,42,Soria,42124,Muriel de la Fuente
9,Cataluña,43,Tarragona,43014,Amposta
9,Cataluña,43,Tarragona,43016,L'Arboç
9,Cataluña,43,Tarragona,43027,La Bisbal de Falset
9,Cataluña,43,Tarragona,43118,Pratdip
9,Cataluña,43,Tarragona,43134,El Rourell
9,Cataluña,43,Tarragona,43150,Tivissa
9,Cataluña,43,Tarragona,43175,Vilalba dels Arcs
2,Aragón,44,Teruel,44029,Ariño
2,Aragón,44,Teruel,44135,Libros
2,Aragón,44,Teruel,44137,Linares de Mora
2,Aragón,44,Teruel,44212,Seno
2,Aragón,44,Teruel,44219,Tornos
2,Aragón,44,Teruel,44227,Torre los Negros
8,Castilla-La Mancha,45,Toledo,45052,Cobisa
8,Castilla-La Mancha,45,Toledo,45067,Gálvez
8,Castilla-La Mancha,45,Toledo,45147,Rielves
8,Castilla-La Mancha,45,Toledo,45167,El Toboso
10,Comunitat Valenciana,46,València,46060,Benifaió
10,Comunitat Valenciana,46,València,46062,Benigànim
10,Comunitat Valenciana,46,València,46105,Cullera
10,Comunitat Valenciana,46,València,46123,Favara
10,Comunitat Valenciana,46,València,46129,Fuenterrobles
10,Comunitat Valenciana,46,València,46136,Godelleta
10,Comunitat Valenciana,46,València,46223,Sedaví
10,Comunitat Valenciana,46,València,46902,Gátova
7,Castilla y León,47,Valladolid,47057,Cubillas de Santa Marta
7,Castilla y León,47,Valladolid,47076,Laguna de Duero
7,Castilla y León,47,Valladolid,47081,Marzales
7,Castilla y León,47,Valladolid,47083,Matilla de los Caños
7,Castilla y León,47,Valladolid,47088,Melgar de Abajo
7,Castilla y León,47,Valladolid,47158,La Seca
7,Castilla y León,47,Valladolid,47163,Tiedra
7,Castilla y León,47,Valladolid,47227,Villavellid
16,País Vasco,48,Bizkaia,48024,Zeanuri
16,País Vasco,48,Bizkaia,48064,Meñaka
16,País Vasco,48,Bizkaia,48075,Orozko
7,Castilla y León,49,Zamora,49123,Montamarta
7,Castilla y León,49,Zamora,49149,Peñausende
7,Castilla y León,49,Zamora,49221,Torregamones
7,Castilla y León,49,Zamora,49261,Villaralbo
2,Aragón,50,Zaragoza,50089,Cuarte de Huerva
2,Aragón,50,Zaragoza,50167,Mezalocha
2,Aragón,50,Zaragoza,50170,Monegrillo
2,Aragón,50,Zaragoza,50173,Monterde
2,Aragón,50,Zaragoza,50198,Oseja
2,Aragón,50,Zaragoza,50204,Pedrola
2,Aragón,50,Zaragoza,50219,La Puebla de Alfindén
8,Castilla-La Mancha,2,Albacete,53003,Dehesa de Santiago
7,Castilla y León,9,Burgos,53009,Cabeza Alta
2,Aragón,44,Teruel,53076,Comunidad de la Pardina del Mercadal
8,Castilla-La Mancha,2,Albacete,2037,Hellín
8,Castilla-La Mancha,2,Albacete,2059,Peñascosa
8,Castilla-La Mancha,2,Albacete,2072,Socovos
8,Castilla-La Mancha,2,Albacete,2077,Villa de Ves
8,Castilla-La Mancha,2,Albacete,2084,Villaverde de Guadalimar
10,Comunitat Valenciana,3,Alacant,3001,l'Atzúbia
10,Comunitat Valenciana,3,Alacant,3013,Algueña
10,Comunitat Valenciana,3,Alacant,3052,Cañada
10,Comunitat Valenciana,3,Alacant,3071,Gata de Gorgos
10,Comunitat Valenciana,3,Alacant,3127,Tàrbena
1,Andalucía,4,Almería,4037,Chirivel
1,Andalucía,4,Almería,4053,Huércal-Overa
1,Andalucía,4,Almería,4098,Vélez-Blanco
7,Castilla y León,5,Ávila,5048,Cantiveros
7,Castilla y León,5,Ávila,5086,Gimialcón
7,Castilla y León,5,Ávila,5120,Marlín
11,Extremadura,6,Badajoz,6069,Hornachos
11,Extremadura,6,Badajoz,6084,Mirandilla
11,Extremadura,6,Badajoz,6108,Puebla de Sancho Pérez
11,Extremadura,6,Badajoz,6113,Ribera del Fresno
11,Extremadura,6,Badajoz,6128,Talavera la Real
11,Extremadura,6,Badajoz,6140,Valencia del Mombuey
4,Illes Balears,7,Illes Balears,7023,Ferreries
4,Illes Balears,7,Illes Balears,7044,Sa Pobla
4,Illes Balears,7,Illes Balears,7061,Sóller
9,Cataluña,8,Barcelona,8030,Cabrils
9,Cataluña,8,Barcelona,8037,Calldetenes
9,Cataluña,8,Barcelona,8065,Castellví de la Marca
9,Cataluña,8,Barcelona,8074,Cubelles
9,Cataluña,8,Barcelona,8129,Muntanyola
9,Cataluña,8,Barcelona,8133,Montmaneu
9,Cataluña,8,Barcelona,8134,Figaró-Montmany
7,Castilla y León,5,Ávila,5178,Palacios de Goda
7,Castilla y León,5,Ávila,5179,Papatrigo
7,Castilla y León,5,Ávila,5183,Pedro-Rodríguez
7,Castilla y León,5,Ávila,5231,San Vicente de Arévalo
7,Castilla y León,5,Ávila,5239,Sotalbo
7,Castilla y León,5,Ávila,5256,Villaflor
11,Extremadura,6,Badajoz,6029,Campillo de Llerena
11,Extremadura,6,Badajoz,6035,Castilblanco
11,Extremadura,6,Badajoz,6060,Guareña
9,Cataluña,8,Barcelona,8191,Sallent
9,Cataluña,8,Barcelona,8290,Ullastrell
9,Cataluña,8,Barcelona,8294,Vallgorguina
7,Castilla y León,9,Burgos,9024,Arenillas de Riopisuerga
7,Castilla y León,9,Burgos,9085,Castrillo de la Vega
7,Castilla y León,9,Burgos,9094,Cebrecos
7,Castilla y León,9,Burgos,9134,Frías
7,Castilla y León,9,Burgos,9162,Hontoria de la Cantera
7,Castilla y León,9,Burgos,9175,Humada
7,Castilla y León,9,Burgos,9220,Miraveche
7,Castilla y León,9,Burgos,9266,Pineda de la Sierra
7,Castilla y León,9,Burgos,9287,Quintanaortuño
7,Castilla y León,9,Burgos,9311,Retuerta
